id,loan_status,probability
92761,0,0.0002
92762,0,0.0045
92763,0,0.0305
92764,0,0.0
92765,0,0.0268
92766,0,0.0295
92767,1,0.8441
92768,0,0.0436
92769,0,0.0053
92770,0,0.1538
92771,0,0.0002
92772,0,0.0337
92773,1,0.9874
92774,0,0.0012
92775,0,0.0049
92776,0,0.004
92777,0,0.0053
92778,0,0.0046
92779,0,0.0549
92780,0,0.0005
92781,1,0.9684
92782,0,0.0002
92783,0,0.0115
92784,0,0.0748
92785,0,0.0261
92786,0,0.0186
92787,0,0.0091
92788,0,0.0032
92789,0,0.0066
92790,0,0.0121
92791,0,0.0509
92792,0,0.0233
92793,0,0.028
92794,0,0.0013
92795,0,0.0009
92796,0,0.0012
92797,0,0.0054
92798,0,0.0167
92799,0,0.0059
92800,0,0.0285
92801,0,0.0094
92802,0,0.0016
92803,0,0.0047
92804,0,0.0011
92805,0,0.0235
92806,0,0.0012
92807,1,0.6024
92808,0,0.0094
92809,1,0.9974
92810,0,0.0238
92811,0,0.0466
92812,0,0.0367
92813,1,0.9532
92814,0,0.0357
92815,0,0.1471
92816,0,0.0887
92817,0,0.0006
92818,0,0.0062
92819,0,0.0542
92820,0,0.0018
92821,1,0.9491
92822,0,0.1756
92823,0,0.0142
92824,0,0.0096
92825,0,0.3829
92826,0,0.0691
92827,0,0.001
92828,0,0.0
92829,0,0.0345
92830,0,0.0178
92831,0,0.0044
92832,0,0.005
92833,0,0.0072
92834,0,0.0881
92835,0,0.1145
92836,0,0.0028
92837,0,0.0095
92838,0,0.0035
92839,0,0.0185
92840,0,0.0015
92841,1,0.6866
92842,0,0.0014
92843,0,0.0008
92844,0,0.065
92845,0,0.0281
92846,0,0.3619
92847,0,0.307
92848,0,0.0006
92849,1,0.9752
92850,0,0.0038
92851,0,0.0047
92852,0,0.2489
92853,0,0.0025
92854,0,0.0037
92855,0,0.1605
92856,0,0.0003
92857,1,0.6492
92858,0,0.0146
92859,0,0.0002
92860,0,0.1534
92861,0,0.0209
92862,0,0.002
92863,0,0.4518
92864,0,0.0085
92865,0,0.0085
92866,1,0.9877
92867,0,0.0408
92868,0,0.038
92869,0,0.0093
92870,0,0.0042
92871,0,0.0568
92872,0,0.0029
92873,0,1e-04
92874,1,0.9797
92875,0,0.0009
92876,0,0.0287
92877,0,0.0144
92878,1,0.9155
92879,0,1e-04
92880,0,0.0235
92881,1,0.9776
92882,0,0.0611
92883,0,0.0034
92884,0,0.0234
92885,0,0.0327
92886,0,0.0022
92887,0,0.0149
92888,0,0.0002
92889,0,0.0082
92890,0,0.0026
92891,0,0.0004
92892,0,0.0015
92893,0,0.0418
92894,0,0.0026
92895,0,0.1153
92896,0,0.224
92897,0,0.0836
92898,0,0.0028
92899,0,0.014
92900,0,0.0961
92901,0,0.0318
92902,0,0.0182
92903,0,0.1987
92904,0,0.0
92905,0,0.0009
92906,0,0.0009
92907,0,0.0076
92908,0,0.0007
92909,0,0.0962
92910,0,0.0022
92911,0,0.0
92912,0,0.0021
92913,0,0.0578
92914,0,0.0167
92915,0,0.013
92916,0,0.4637
92917,0,0.0002
92918,1,0.9753
92919,0,0.0195
92920,0,0.0018
92921,0,0.0625
92922,0,0.0727
92923,0,0.0225
92924,0,0.0008
92925,0,0.0003
92926,0,0.0095
92927,0,0.0004
92928,0,0.0302
92929,0,0.0116
92930,0,0.074
92931,0,0.0077
92932,0,0.0098
92933,0,0.0018
92934,0,0.0058
92935,0,1e-04
92936,0,0.0324
92937,0,0.0062
92938,0,0.037
92939,0,0.0
92940,0,0.0
92941,1,0.9744
92942,0,0.0058
92943,0,0.0253
92944,0,0.0396
92945,0,0.0047
92946,0,0.0254
92947,0,0.0014
92948,0,1e-04
92949,0,0.006
92950,0,0.0166
92951,0,0.0
92952,0,1e-04
92953,1,0.984
92954,0,0.0092
92955,0,0.0416
92956,0,0.1561
92957,1,0.9924
92958,0,0.0117
92959,0,0.0181
92960,0,0.0044
92961,0,0.0002
92962,0,0.0121
92963,1,0.9937
92964,0,0.0588
92965,0,0.0064
92966,0,0.0094
92967,0,0.4018
92968,1,0.8196
92969,0,0.013
92970,0,0.0006
92971,0,0.0581
92972,0,0.0023
92973,0,0.023
92974,0,0.1022
92975,0,0.0547
92976,0,0.0894
92977,0,0.0055
92978,0,0.0046
92979,0,0.1754
92980,0,0.0596
92981,0,0.005
92982,0,0.0064
92983,0,0.0539
92984,0,0.0089
92985,0,0.0064
92986,0,0.0188
92987,0,0.0011
92988,0,0.0007
92989,0,0.0133
92990,0,0.0002
92991,0,0.0106
92992,0,0.0006
92993,0,0.0856
92994,0,0.0438
92995,1,0.9989
92996,0,0.0017
92997,1,0.9328
92998,0,0.0024
92999,0,0.0
93000,1,0.9702
93001,0,0.0127
93002,0,0.0071
93003,0,0.1231
93004,1,0.9944
93005,0,0.0074
93006,1,0.9865
93007,0,0.0058
93008,0,0.0384
93009,0,0.0638
93010,0,0.0476
93011,0,0.0105
93012,0,0.0725
93013,1,0.5956
93014,0,0.0102
93015,0,0.0171
93016,0,0.0016
93017,0,0.0135
93018,0,0.3379
93019,0,0.0025
93020,1,0.9194
93021,0,0.0306
93022,0,0.0129
93023,0,0.0314
93024,0,0.0064
93025,0,0.0657
93026,0,0.0031
93027,0,0.097
93028,0,0.0002
93029,0,0.002
93030,0,0.0845
93031,0,0.003
93032,0,0.0037
93033,0,0.0763
93034,0,0.0127
93035,0,0.0229
93036,0,0.2703
93037,0,0.0003
93038,0,0.0357
93039,0,0.0072
93040,0,0.0033
93041,0,0.1101
93042,0,0.0759
93043,0,1e-04
93044,0,0.0044
93045,0,0.0032
93046,0,0.017
93047,0,1e-04
93048,0,0.0052
93049,0,0.0019
93050,0,1e-04
93051,0,0.0036
93052,0,0.023
93053,0,0.1298
93054,0,0.3376
93055,1,0.9762
93056,0,0.0488
93057,0,0.0069
93058,0,0.0006
93059,0,0.0015
93060,0,0.1276
93061,0,0.0006
93062,0,0.2375
93063,0,0.0002
93064,0,0.0776
93065,0,0.0132
93066,0,0.0012
93067,0,0.1122
93068,0,0.0277
93069,0,0.0355
93070,0,0.0069
93071,0,0.0757
93072,0,0.1075
93073,0,0.0066
93074,0,0.0003
93075,0,0.006
93076,1,0.8137
93077,0,0.0216
93078,0,0.0143
93079,0,0.0175
93080,0,0.0024
93081,1,0.6892
93082,0,0.2856
93083,0,0.0728
93084,0,0.0532
93085,0,0.041
93086,1,0.9557
93087,0,0.0096
93088,0,0.0114
93089,0,0.0049
93090,0,0.0047
93091,0,0.0009
93092,0,1e-04
93093,0,0.0015
93094,0,0.0045
93095,0,0.0036
93096,0,0.123
93097,0,0.0153
93098,0,0.0436
93099,0,0.0004
93100,0,0.0005
93101,1,0.8012
93102,0,1e-04
93103,0,0.3259
93104,0,0.0074
93105,1,0.9176
93106,0,0.0662
93107,0,0.0522
93108,0,0.0067
93109,0,0.0114
93110,0,0.0037
93111,0,0.0324
93112,0,0.0247
93113,0,0.0036
93114,0,0.0208
93115,0,0.0009
93116,1,0.9848
93117,0,0.0431
93118,0,0.0127
93119,0,0.1207
93120,0,0.027
93121,0,0.0705
93122,0,0.0805
93123,0,0.0166
93124,0,0.0066
93125,0,0.0412
93126,0,0.0042
93127,0,0.0054
93128,0,0.0016
93129,0,0.0965
93130,0,0.0341
93131,0,0.0007
93132,0,0.004
93133,0,0.0047
93134,0,0.0153
93135,0,0.0339
93136,0,0.0919
93137,1,0.9653
93138,1,0.9694
93139,0,0.0197
93140,0,0.0827
93141,0,0.0131
93142,0,0.0604
93143,0,0.0046
93144,0,0.004
93145,0,0.0087
93146,0,0.0113
93147,0,1e-04
93148,0,0.0049
93149,0,0.136
93150,0,0.0053
93151,0,0.0006
93152,0,0.0017
93153,0,0.0085
93154,0,0.1188
93155,0,0.0362
93156,1,0.9985
93157,0,0.0045
93158,0,0.3986
93159,0,0.0015
93160,0,0.0003
93161,0,0.0132
93162,0,0.0066
93163,0,0.0
93164,0,0.0315
93165,0,0.0215
93166,0,0.0006
93167,0,0.0164
93168,0,0.0036
93169,0,0.0203
93170,0,0.0016
93171,0,0.0438
93172,0,0.0035
93173,1,0.9433
93174,0,0.0129
93175,0,0.0282
93176,0,0.0005
93177,0,0.0116
93178,0,1e-04
93179,0,0.0107
93180,0,0.0103
93181,0,0.0
93182,1,0.748
93183,0,0.0226
93184,0,0.0008
93185,0,0.442
93186,1,0.976
93187,0,0.0122
93188,0,0.0002
93189,0,0.0111
93190,1,0.506
93191,0,0.0092
93192,1,0.9734
93193,0,0.0385
93194,0,0.0267
93195,0,0.0183
93196,0,0.0063
93197,0,0.0005
93198,0,0.0003
93199,0,0.0031
93200,1,0.9852
93201,0,0.0
93202,1,0.9913
93203,1,0.9993
93204,0,0.0127
93205,0,0.0054
93206,1,0.9906
93207,0,0.0159
93208,0,0.0014
93209,1,0.6139
93210,0,0.1139
93211,0,0.0032
93212,0,1e-04
93213,0,0.0871
93214,0,0.0769
93215,0,0.0028
93216,0,0.0275
93217,0,0.0092
93218,0,0.008
93219,0,0.0053
93220,0,0.1476
93221,0,0.0107
93222,0,0.1818
93223,0,0.0016
93224,0,0.0484
93225,0,0.3146
93226,0,0.0029
93227,0,0.0019
93228,0,0.1183
93229,0,0.0
93230,0,0.2589
93231,0,0.0047
93232,0,0.0205
93233,0,0.4359
93234,0,0.0084
93235,0,0.0214
93236,0,0.1045
93237,0,0.1492
93238,0,0.0002
93239,0,0.0586
93240,1,0.6876
93241,1,0.6338
93242,1,0.997
93243,0,0.0765
93244,0,0.0375
93245,0,0.007
93246,0,0.0007
93247,0,0.0552
93248,0,0.0009
93249,0,0.0748
93250,0,0.0716
93251,0,0.0039
93252,0,0.0041
93253,0,0.0009
93254,0,0.0006
93255,1,0.983
93256,0,0.1097
93257,0,0.0098
93258,0,0.0002
93259,0,0.009
93260,0,0.0234
93261,0,0.0011
93262,0,0.0305
93263,0,0.006
93264,0,0.0014
93265,0,0.0016
93266,0,0.0072
93267,0,0.0447
93268,0,0.0004
93269,0,0.056
93270,0,0.2683
93271,0,0.0065
93272,1,0.9601
93273,0,0.0145
93274,0,0.0017
93275,0,0.002
93276,0,0.0002
93277,0,0.0212
93278,0,0.0141
93279,0,0.0295
93280,1,0.9737
93281,0,0.0098
93282,0,0.0012
93283,0,0.0003
93284,1,0.9796
93285,0,0.0539
93286,0,0.0048
93287,1,0.9522
93288,0,0.4238
93289,0,0.0023
93290,0,1e-04
93291,1,0.904
93292,0,0.1749
93293,0,0.0883
93294,0,0.0034
93295,0,0.0146
93296,0,0.3383
93297,1,0.7063
93298,0,0.0267
93299,0,0.0055
93300,0,0.0087
93301,0,0.0215
93302,0,0.0011
93303,0,0.0313
93304,0,0.0003
93305,0,0.0043
93306,0,0.2801
93307,0,0.0029
93308,0,0.0132
93309,0,0.0034
93310,0,0.0338
93311,0,0.0039
93312,0,0.4326
93313,0,0.021
93314,0,0.1993
93315,0,0.1324
93316,1,0.9634
93317,0,0.0044
93318,0,0.0205
93319,0,0.0055
93320,0,0.0012
93321,0,0.2617
93322,0,0.0949
93323,0,0.0094
93324,0,0.0018
93325,0,0.009
93326,0,0.1389
93327,0,0.0673
93328,0,0.2113
93329,0,0.1589
93330,0,0.0592
93331,0,0.0114
93332,0,0.0217
93333,0,0.0006
93334,0,0.016
93335,0,0.0276
93336,0,0.0156
93337,0,0.0014
93338,0,0.0124
93339,0,0.0005
93340,0,0.0072
93341,0,0.1091
93342,0,0.0046
93343,0,0.0073
93344,0,0.1065
93345,0,0.0137
93346,0,0.0019
93347,0,0.0029
93348,0,0.0072
93349,0,0.0111
93350,0,1e-04
93351,0,0.0508
93352,0,0.0244
93353,0,0.0014
93354,0,0.023
93355,0,0.0226
93356,0,0.0003
93357,0,0.0077
93358,0,0.0015
93359,0,0.0302
93360,0,0.014
93361,0,0.0247
93362,0,0.0046
93363,0,0.0439
93364,0,0.0032
93365,0,0.0011
93366,0,0.0025
93367,0,0.0015
93368,0,0.0078
93369,0,0.0686
93370,0,0.0052
93371,0,1e-04
93372,0,0.0025
93373,0,0.0029
93374,0,0.0017
93375,0,0.0112
93376,0,0.1176
93377,0,0.1565
93378,0,0.0065
93379,1,0.9978
93380,0,0.001
93381,0,0.4016
93382,0,0.0662
93383,1,0.9976
93384,0,0.0133
93385,0,0.002
93386,0,0.0714
93387,0,0.3241
93388,0,0.0264
93389,0,0.0109
93390,0,0.1313
93391,0,0.0038
93392,0,0.005
93393,0,0.154
93394,0,0.0091
93395,0,0.0828
93396,0,0.1284
93397,0,0.0024
93398,0,0.0151
93399,0,1e-04
93400,1,0.9935
93401,0,1e-04
93402,0,0.0151
93403,1,0.9942
93404,0,0.0082
93405,1,0.9974
93406,0,0.0994
93407,0,0.0875
93408,0,0.0027
93409,0,0.0348
93410,0,0.0277
93411,0,0.0012
93412,0,0.0136
93413,0,0.0012
93414,0,0.0006
93415,0,0.0898
93416,0,0.0043
93417,0,0.0055
93418,0,0.0007
93419,1,0.9565
93420,0,0.0056
93421,0,0.0018
93422,0,0.0385
93423,0,0.0104
93424,1,0.9885
93425,0,0.0025
93426,0,0.0696
93427,1,0.9723
93428,0,0.0938
93429,0,0.0049
93430,0,0.024
93431,0,0.0009
93432,1,0.9739
93433,0,0.0135
93434,0,0.0024
93435,0,0.0018
93436,0,0.0557
93437,0,0.0048
93438,0,0.3483
93439,1,0.8575
93440,0,0.0808
93441,0,0.053
93442,0,0.0082
93443,0,0.0037
93444,0,1e-04
93445,0,0.004
93446,0,0.0008
93447,0,0.017
93448,0,0.0276
93449,0,0.0895
93450,0,0.0005
93451,0,0.0099
93452,0,0.1203
93453,0,0.1108
93454,1,0.9949
93455,0,0.0188
93456,0,0.0361
93457,1,0.9984
93458,0,0.0034
93459,0,0.0062
93460,0,0.0006
93461,0,0.0072
93462,0,0.0243
93463,0,0.0024
93464,1,0.9961
93465,0,0.0032
93466,0,0.0054
93467,0,0.0007
93468,0,0.0231
93469,0,0.0021
93470,0,0.0017
93471,0,0.0042
93472,0,0.097
93473,0,0.0093
93474,0,0.0071
93475,0,0.0012
93476,0,0.018
93477,1,0.9689
93478,0,0.069
93479,0,0.0
93480,0,0.0254
93481,0,0.1288
93482,0,0.1384
93483,0,0.0009
93484,0,0.0446
93485,1,0.9956
93486,0,0.0207
93487,0,0.0029
93488,0,0.0008
93489,0,0.013
93490,0,0.0003
93491,0,1e-04
93492,1,0.995
93493,0,0.0385
93494,0,0.0085
93495,0,0.0071
93496,1,0.9778
93497,0,0.0009
93498,0,0.038
93499,0,0.0149
93500,0,0.0006
93501,0,0.0583
93502,0,0.1083
93503,0,0.1655
93504,0,0.0231
93505,0,0.0277
93506,0,0.007
93507,0,0.3984
93508,0,0.0259
93509,0,0.0095
93510,0,0.0019
93511,0,0.0167
93512,0,0.0553
93513,0,1e-04
93514,0,0.0022
93515,0,0.008
93516,0,0.0134
93517,0,0.0049
93518,0,0.0056
93519,0,0.0068
93520,1,0.6962
93521,0,0.0368
93522,0,0.0264
93523,0,0.0054
93524,0,0.0122
93525,0,0.0029
93526,0,0.0028
93527,0,0.0119
93528,0,0.0008
93529,0,0.0269
93530,0,0.0207
93531,1,0.9406
93532,0,0.2648
93533,0,0.0008
93534,1,0.8976
93535,0,0.0182
93536,0,0.0044
93537,0,0.0018
93538,1,0.9963
93539,1,0.9913
93540,0,0.0168
93541,0,0.0005
93542,0,0.0007
93543,0,0.0248
93544,0,0.0046
93545,0,0.0094
93546,0,0.0192
93547,0,0.0021
93548,0,0.0008
93549,0,0.003
93550,0,0.0017
93551,0,0.0026
93552,0,0.1437
93553,0,0.1322
93554,0,0.1429
93555,0,0.0105
93556,0,0.0022
93557,0,0.2391
93558,0,0.0231
93559,0,0.0569
93560,0,0.0003
93561,1,0.9977
93562,0,0.0007
93563,0,0.0477
93564,0,0.0006
93565,0,0.0084
93566,0,0.0089
93567,0,0.0072
93568,0,0.0102
93569,0,0.0545
93570,0,0.0151
93571,0,0.089
93572,0,0.0008
93573,0,0.0208
93574,0,0.0208
93575,0,0.0443
93576,0,0.0601
93577,0,0.0239
93578,0,1e-04
93579,0,0.0181
93580,0,0.001
93581,0,0.005
93582,0,0.1179
93583,0,0.0958
93584,0,0.0019
93585,0,0.1246
93586,0,0.0079
93587,0,0.0065
93588,0,0.012
93589,1,0.9998
93590,0,0.278
93591,0,0.0645
93592,0,0.0133
93593,0,0.0
93594,0,0.0004
93595,0,0.0047
93596,0,0.002
93597,0,0.0012
93598,0,0.0031
93599,0,0.0083
93600,0,0.0005
93601,0,0.1055
93602,0,0.0019
93603,0,0.0
93604,0,0.0312
93605,0,0.0464
93606,0,0.1657
93607,0,0.0226
93608,0,0.0004
93609,1,0.9626
93610,0,0.0011
93611,0,0.004
93612,0,0.0097
93613,0,0.0594
93614,1,0.9834
93615,0,0.0
93616,0,0.0014
93617,0,0.0094
93618,0,0.0594
93619,0,0.1239
93620,0,0.022
93621,0,0.0118
93622,1,0.9287
93623,0,0.0068
93624,0,0.0365
93625,0,0.0167
93626,0,0.0068
93627,1,0.9641
93628,0,0.0211
93629,0,0.057
93630,0,0.0235
93631,0,0.0094
93632,0,0.0044
93633,0,0.0212
93634,0,0.2187
93635,0,0.0035
93636,0,0.0039
93637,0,0.1999
93638,0,0.0014
93639,0,0.2869
93640,0,0.3352
93641,0,0.1826
93642,0,0.0308
93643,0,0.0006
93644,0,0.2771
93645,0,0.0027
93646,0,0.003
93647,0,0.0068
93648,0,0.0358
93649,0,0.0017
93650,0,0.0079
93651,0,0.0009
93652,1,0.8425
93653,0,0.0093
93654,0,0.0268
93655,0,0.0
93656,0,0.0025
93657,1,0.9711
93658,0,0.0064
93659,0,0.0741
93660,0,0.2856
93661,1,0.8254
93662,0,1e-04
93663,0,0.0007
93664,0,1e-04
93665,0,0.0065
93666,0,0.1891
93667,0,0.0285
93668,0,0.0062
93669,0,0.0386
93670,0,0.2417
93671,0,0.0061
93672,0,0.0852
93673,0,0.005
93674,0,0.0048
93675,1,0.9452
93676,0,0.0102
93677,0,1e-04
93678,1,0.8355
93679,0,0.0004
93680,0,0.0
93681,0,0.0152
93682,1,0.9979
93683,0,0.0018
93684,0,0.0017
93685,0,0.0019
93686,0,0.0172
93687,0,0.1446
93688,0,0.0163
93689,0,0.0233
93690,0,0.0141
93691,0,0.0285
93692,0,0.0004
93693,0,0.0173
93694,0,0.0118
93695,0,0.0032
93696,1,0.9817
93697,0,0.0892
93698,0,0.0252
93699,0,0.0144
93700,0,1e-04
93701,0,0.0017
93702,0,0.0598
93703,0,0.0034
93704,0,0.0017
93705,0,0.0855
93706,0,0.0191
93707,0,0.0781
93708,0,0.0048
93709,1,0.9963
93710,0,0.0025
93711,0,0.025
93712,0,0.0272
93713,0,0.2978
93714,0,0.07
93715,0,0.0
93716,0,0.0135
93717,0,0.002
93718,0,0.0212
93719,0,0.0033
93720,1,0.9938
93721,0,0.0009
93722,0,0.0365
93723,0,0.0024
93724,1,0.9715
93725,0,0.0078
93726,0,0.0109
93727,0,0.0041
93728,0,0.0088
93729,0,0.1994
93730,0,0.0005
93731,0,0.2582
93732,0,0.0015
93733,0,0.014
93734,0,0.0132
93735,0,0.0333
93736,0,0.0341
93737,0,0.002
93738,1,0.6429
93739,0,0.0131
93740,0,0.0036
93741,0,0.0018
93742,0,0.0373
93743,1,0.9859
93744,0,0.0011
93745,1,0.9963
93746,0,0.0133
93747,0,0.0066
93748,0,0.0032
93749,0,0.0105
93750,1,0.9971
93751,0,0.0027
93752,0,0.007
93753,0,0.0027
93754,0,0.0142
93755,0,0.0041
93756,0,0.0068
93757,0,0.054
93758,0,0.1139
93759,1,0.797
93760,0,0.0003
93761,0,0.0031
93762,1,0.9745
93763,0,0.0085
93764,0,0.0026
93765,0,0.0331
93766,0,0.0034
93767,0,0.0166
93768,0,0.0026
93769,0,0.0012
93770,0,0.004
93771,0,0.0484
93772,0,0.0206
93773,1,0.9368
93774,1,0.9834
93775,0,0.0312
93776,0,0.0098
93777,0,0.0304
93778,0,0.007
93779,0,0.001
93780,0,0.0471
93781,0,0.0021
93782,0,0.1872
93783,0,0.0328
93784,0,0.001
93785,0,0.0016
93786,0,0.0779
93787,0,0.004
93788,0,0.0227
93789,0,0.048
93790,0,0.02
93791,0,0.1943
93792,0,1e-04
93793,1,0.9664
93794,0,0.0547
93795,0,0.0801
93796,0,0.0997
93797,0,0.0018
93798,0,0.2302
93799,0,0.0028
93800,1,0.9924
93801,0,0.0079
93802,0,0.0346
93803,0,0.0233
93804,0,0.0008
93805,0,0.0158
93806,0,0.01
93807,0,0.2662
93808,0,0.0431
93809,0,0.0042
93810,0,0.1207
93811,0,0.008
93812,0,0.0183
93813,0,0.0167
93814,0,0.0009
93815,0,0.3066
93816,0,0.1172
93817,0,0.0154
93818,0,0.0037
93819,0,0.0925
93820,0,0.109
93821,1,0.8927
93822,0,0.0016
93823,0,0.0061
93824,0,0.0041
93825,0,0.1963
93826,1,0.9998
93827,0,0.3624
93828,0,0.0034
93829,0,0.0008
93830,0,0.0226
93831,1,0.8605
93832,0,0.0801
93833,0,0.0127
93834,1,0.505
93835,0,0.0012
93836,0,0.0103
93837,0,0.1154
93838,0,0.0003
93839,0,0.0144
93840,0,0.2982
93841,0,0.0084
93842,0,0.0431
93843,1,0.9991
93844,0,0.0089
93845,0,0.0294
93846,0,0.0269
93847,0,0.0124
93848,0,0.1322
93849,1,0.9997
93850,0,0.0147
93851,0,0.2972
93852,0,0.0016
93853,0,0.0173
93854,1,0.9975
93855,0,0.0133
93856,0,0.2313
93857,0,0.0478
93858,0,0.0121
93859,0,0.0883
93860,0,0.1483
93861,0,0.0136
93862,0,0.0016
93863,0,0.0011
93864,0,0.0283
93865,0,0.0524
93866,0,0.0183
93867,0,0.0024
93868,1,0.9901
93869,1,0.946
93870,0,0.0444
93871,0,1e-04
93872,0,0.0085
93873,0,0.0054
93874,0,0.0333
93875,0,0.0006
93876,0,0.1257
93877,0,0.0561
93878,0,1e-04
93879,0,0.0007
93880,0,0.0223
93881,0,0.0035
93882,0,0.0051
93883,0,0.0409
93884,0,0.1723
93885,1,0.9772
93886,0,0.0008
93887,1,0.9535
93888,0,0.0323
93889,0,0.0094
93890,0,0.0144
93891,0,0.0149
93892,0,0.0169
93893,1,0.9991
93894,0,0.0363
93895,0,0.028
93896,1,0.7083
93897,0,0.3588
93898,1,0.9854
93899,0,0.1223
93900,1,0.9895
93901,0,1e-04
93902,0,0.0
93903,0,0.0046
93904,1,0.9736
93905,0,0.0294
93906,0,0.0014
93907,0,0.0017
93908,0,0.0386
93909,0,0.0172
93910,1,0.9595
93911,0,0.023
93912,0,0.011
93913,0,0.0008
93914,0,0.011
93915,0,0.0118
93916,0,0.0318
93917,0,0.0145
93918,0,0.0086
93919,0,0.4165
93920,0,0.006
93921,0,1e-04
93922,0,0.0872
93923,0,0.0029
93924,0,0.0024
93925,0,0.1835
93926,0,0.0168
93927,0,0.0013
93928,0,0.0012
93929,0,0.0577
93930,0,0.0909
93931,0,0.0642
93932,0,0.3543
93933,0,0.0002
93934,0,0.0036
93935,1,0.9866
93936,0,0.0075
93937,0,1e-04
93938,1,0.9491
93939,0,0.4762
93940,0,0.0023
93941,1,0.9911
93942,0,0.0471
93943,0,0.0118
93944,0,0.0995
93945,0,1e-04
93946,0,0.0038
93947,0,0.0007
93948,1,0.5035
93949,1,0.9819
93950,0,0.0015
93951,0,0.0246
93952,0,0.1222
93953,0,0.0058
93954,0,0.0078
93955,0,0.0003
93956,0,0.0777
93957,0,0.0016
93958,0,0.2179
93959,0,0.0118
93960,0,1e-04
93961,1,0.9457
93962,0,0.3912
93963,0,0.0103
93964,0,0.0028
93965,0,0.0038
93966,0,0.0051
93967,0,0.0362
93968,0,1e-04
93969,1,0.9492
93970,0,0.0016
93971,0,0.0968
93972,0,0.0898
93973,0,0.0032
93974,0,0.0344
93975,0,0.0011
93976,0,0.0086
93977,0,0.0192
93978,1,0.9127
93979,0,0.0191
93980,0,0.0048
93981,0,0.1388
93982,0,0.0552
93983,0,0.0081
93984,1,0.7986
93985,0,0.0213
93986,1,0.984
93987,0,0.0
93988,0,0.0023
93989,0,0.0006
93990,0,0.0098
93991,0,0.0515
93992,1,0.8056
93993,0,0.0113
93994,1,0.9983
93995,0,0.0023
93996,0,0.0014
93997,1,0.9912
93998,0,0.3827
93999,0,0.1165
94000,0,0.0025
94001,0,0.0014
94002,1,0.941
94003,0,0.0016
94004,1,0.9624
94005,0,0.0132
94006,0,0.0055
94007,0,0.002
94008,0,0.1058
94009,0,0.0025
94010,0,0.003
94011,0,0.0205
94012,0,0.0609
94013,0,0.0008
94014,0,0.0117
94015,0,0.0423
94016,0,0.001
94017,1,0.6521
94018,0,0.0237
94019,0,0.0025
94020,1,0.9785
94021,0,0.0044
94022,0,0.0005
94023,1,0.8122
94024,0,0.0274
94025,0,0.0008
94026,1,0.9682
94027,0,0.0633
94028,0,0.0735
94029,0,0.0003
94030,0,0.0004
94031,1,0.524
94032,0,0.4706
94033,0,0.0176
94034,0,0.0225
94035,0,0.0423
94036,0,0.0009
94037,1,0.5774
94038,0,0.0008
94039,0,0.0232
94040,0,0.0096
94041,0,0.0146
94042,0,0.0738
94043,0,0.0002
94044,0,0.0554
94045,1,0.785
94046,0,0.0185
94047,0,0.0002
94048,0,0.0004
94049,0,0.0094
94050,0,0.0048
94051,0,0.0027
94052,0,0.0025
94053,0,0.0015
94054,0,0.0038
94055,0,0.0042
94056,0,0.0896
94057,0,0.0105
94058,0,0.4191
94059,0,0.0297
94060,0,0.0088
94061,0,0.0007
94062,0,0.1153
94063,0,0.0076
94064,0,0.0554
94065,0,0.0029
94066,0,0.015
94067,0,0.0011
94068,0,1e-04
94069,0,0.0024
94070,0,0.0074
94071,0,0.008
94072,0,0.0055
94073,0,0.0434
94074,0,0.0547
94075,0,0.0113
94076,0,0.0012
94077,0,0.0296
94078,0,0.0
94079,1,0.9506
94080,1,0.9838
94081,0,0.0085
94082,0,0.1119
94083,0,0.0511
94084,0,0.0237
94085,0,0.0042
94086,1,0.9144
94087,0,0.0212
94088,0,0.007
94089,1,0.8884
94090,0,0.116
94091,0,0.0131
94092,0,0.0798
94093,0,0.0235
94094,0,0.0036
94095,0,0.1822
94096,0,0.1115
94097,1,0.978
94098,0,0.0008
94099,0,0.0023
94100,0,0.0224
94101,0,0.0575
94102,0,0.0023
94103,0,0.0154
94104,0,0.0036
94105,0,0.0034
94106,0,0.0207
94107,0,0.0444
94108,0,0.1847
94109,1,0.9344
94110,0,0.0501
94111,0,0.0149
94112,0,0.0041
94113,0,0.0148
94114,0,0.0055
94115,0,0.0326
94116,0,0.1493
94117,0,0.0006
94118,0,0.016
94119,0,0.0065
94120,0,0.0098
94121,0,0.0135
94122,0,0.0075
94123,1,0.8821
94124,0,0.007
94125,1,0.9303
94126,0,0.0008
94127,0,0.0635
94128,0,0.1607
94129,0,0.0693
94130,0,1e-04
94131,0,0.003
94132,0,0.0033
94133,0,0.0186
94134,1,0.9508
94135,0,0.022
94136,0,0.1816
94137,0,0.1368
94138,0,0.0037
94139,0,0.01
94140,0,0.0319
94141,0,0.1639
94142,0,0.1013
94143,0,0.0218
94144,0,0.0107
94145,0,0.0026
94146,0,0.0037
94147,1,0.997
94148,0,0.0012
94149,0,0.0691
94150,0,0.0043
94151,1,0.915
94152,0,0.0073
94153,0,0.0011
94154,0,0.0
94155,0,0.0749
94156,0,0.0173
94157,0,0.0115
94158,0,0.0008
94159,1,0.9774
94160,0,0.0112
94161,0,0.0119
94162,1,0.9643
94163,0,0.0367
94164,0,0.0017
94165,1,0.593
94166,0,0.0005
94167,0,0.0004
94168,0,0.0166
94169,0,0.0009
94170,0,0.049
94171,0,0.0029
94172,1,0.9079
94173,1,0.9723
